Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1764122401.355107,3350,0,1
1,NewOrder,1764122401.358467,1878,0,1
2,Payment,1764122401.360350,1930,0,1
1,NewOrder,1764122401.362283,2626,0,1
1,NewOrder,1764122401.364912,4108,0,1
2,Payment,1764122401.369026,1123,0,1
1,NewOrder,1764122401.370151,2079,0,1
2,Payment,1764122401.372233,1094,0,1
2,Payment,1764122401.373328,1314,0,1
1,NewOrder,1764122401.374643,2230,0,1
2,Payment,1764122401.376877,1684,0,1
1,NewOrder,1764122401.378585,3396,0,1
1,NewOrder,1764122401.381998,2687,0,1
1,NewOrder,1764122401.384698,3692,0,1
1,NewOrder,1764122401.388405,4351,0,1
1,NewOrder,1764122401.392772,2368,0,1
2,Payment,1764122401.395155,1509,0,1
2,Payment,1764122401.396678,1087,0,1
2,Payment,1764122401.397769,1354,0,1
2,Payment,1764122401.399125,1104,0,1
1,NewOrder,1764122401.400230,2895,0,1
2,Payment,1764122401.403128,1197,0,1
1,NewOrder,1764122401.404331,2917,0,1
2,Payment,1764122401.407261,1182,0,1
1,NewOrder,1764122401.408445,3206,0,1
2,Payment,1764122401.411656,1219,0,1
2,Payment,1764122401.412876,1326,0,1
1,NewOrder,1764122401.414208,2795,0,1
5,StockLevel,1764122401.417013,1458,0,1
2,Payment,1764122401.418476,2020,0,1
2,Payment,1764122401.420507,1331,0,1
2,Payment,1764122401.421855,1502,0,1
1,NewOrder,1764122401.423369,2504,0,1
1,NewOrder,1764122401.425888,3366,0,1
1,NewOrder,1764122401.429269,2733,0,1
1,NewOrder,1764122401.432011,4382,0,1
1,NewOrder,1764122401.436406,1797,0,1
1,NewOrder,1764122401.438208,4400,0,1
2,Payment,1764122401.442612,1425,0,1
1,NewOrder,1764122401.444038,5166,0,1
1,NewOrder,1764122401.449210,2484,0,1
2,Payment,1764122401.451697,1741,0,1
2,Payment,1764122401.453444,1200,0,1
2,Payment,1764122401.454647,1605,0,1
1,NewOrder,1764122401.456253,4593,0,1
3,OrderStatus,1764122401.460856,335,0,1
3,OrderStatus,1764122401.461196,212,0,1
1,NewOrder,1764122401.461409,3708,0,1
1,NewOrder,1764122401.465129,3331,0,1
1,NewOrder,1764122401.468479,4716,0,1
2,Payment,1764122401.473202,1280,0,1
1,NewOrder,1764122401.474484,2359,0,1
2,Payment,1764122401.476846,1324,0,1
1,NewOrder,1764122401.478174,2625,0,1
2,Payment,1764122401.480804,1269,0,1
2,Payment,1764122401.482073,1409,0,1
1,NewOrder,1764122401.483484,3042,0,1
1,NewOrder,1764122401.486532,2655,0,1
1,NewOrder,1764122401.489189,3474,0,1
2,Payment,1764122401.492671,1456,0,1
1,NewOrder,1764122401.494134,3048,0,1
3,OrderStatus,1764122401.497200,367,0,1
1,NewOrder,1764122401.497578,4773,0,1
1,NewOrder,1764122401.502366,2991,0,1
2,Payment,1764122401.505374,1478,0,1
5,StockLevel,1764122401.506861,1726,0,1
1,NewOrder,1764122401.508594,2602,0,1
1,NewOrder,1764122401.511206,3161,0,1
3,OrderStatus,1764122401.514384,553,0,1
2,Payment,1764122401.514942,1662,0,1
1,NewOrder,1764122401.516611,2614,0,1
1,NewOrder,1764122401.519233,3047,0,1
2,Payment,1764122401.522293,1795,0,1
2,Payment,1764122401.524097,1666,0,1
1,NewOrder,1764122401.525768,4580,0,1
2,Payment,1764122401.530365,1554,0,1
1,NewOrder,1764122401.531922,2616,0,1
4,Delivery,1764122401.534554,7109,0,1
1,NewOrder,1764122401.541679,2729,0,1
2,Payment,1764122401.544425,1778,0,1
4,Delivery,1764122401.546212,8494,0,1
4,Delivery,1764122401.554722,6254,0,1
1,NewOrder,1764122401.560993,4029,0,1
1,NewOrder,1764122401.565039,3574,0,1
1,NewOrder,1764122401.568625,2563,0,1
2,Payment,1764122401.571191,1808,0,1
2,Payment,1764122401.573000,1305,0,1
2,Payment,1764122401.574305,1593,0,1
2,Payment,1764122401.575899,1078,0,1
2,Payment,1764122401.576978,1434,0,1
1,NewOrder,1764122401.578414,3541,0,1
2,Payment,1764122401.581972,1940,0,1
1,NewOrder,1764122401.583922,2439,0,1
2,Payment,1764122401.586376,1925,0,1
1,NewOrder,1764122401.588308,4030,0,1
4,Delivery,1764122401.592357,8076,0,1
1,NewOrder,1764122401.600442,2651,0,1
2,Payment,1764122401.603110,1934,0,1
2,Payment,1764122401.605058,1605,0,1
4,Delivery,1764122401.606676,8306,0,1
1,NewOrder,1764122401.614998,4061,0,1
1,NewOrder,1764122401.619073,2974,0,1
2,Payment,1764122401.622062,1572,0,1
1,NewOrder,1764122401.623645,2178,0,1
1,NewOrder,1764122401.625827,4608,0,1
1,NewOrder,1764122401.630450,2890,0,1
1,NewOrder,1764122401.633342,3323,0,1
2,Payment,1764122401.636677,1399,0,1
2,Payment,1764122401.638079,1721,0,1
2,Payment,1764122401.639812,1651,0,1
2,Payment,1764122401.641470,1280,0,1
2,Payment,1764122401.642758,1629,0,1
1,NewOrder,1764122401.644400,3635,0,1
1,NewOrder,1764122401.648049,3934,0,1
2,Payment,1764122401.651994,1278,0,1
2,Payment,1764122401.653277,1886,0,1
1,NewOrder,1764122401.655179,2989,0,1
2,Payment,1764122401.658183,2526,0,1
1,NewOrder,1764122401.660723,4372,0,1
2,Payment,1764122401.665112,2008,0,1
2,Payment,1764122401.667136,1455,0,1
2,Payment,1764122401.668607,1659,0,1
1,NewOrder,1764122401.670271,3408,0,1
1,NewOrder,1764122401.673688,3346,0,1
2,Payment,1764122401.677047,1191,0,1
1,NewOrder,1764122401.678245,3422,0,1
3,OrderStatus,1764122401.681672,374,0,1
1,NewOrder,1764122401.682047,2607,0,1
5,StockLevel,1764122401.684659,2738,0,1
2,Payment,1764122401.687399,1967,0,1
1,NewOrder,1764122401.689371,4307,0,1
2,Payment,1764122401.693684,1689,0,1
1,NewOrder,1764122401.695389,2787,0,1
2,Payment,1764122401.698192,2389,0,1
2,Payment,1764122401.700591,1344,0,1
2,Payment,1764122401.701941,1527,0,1
2,Payment,1764122401.703473,1398,0,1
1,NewOrder,1764122401.704878,3580,0,1
2,Payment,1764122401.708468,1387,0,1
2,Payment,1764122401.709867,1420,0,1
1,NewOrder,1764122401.711292,2774,0,1
5,StockLevel,1764122401.714078,1743,0,1
1,NewOrder,1764122401.715827,3273,0,1
2,Payment,1764122401.719107,1188,0,1
1,NewOrder,1764122401.720297,5105,0,1
2,Payment,1764122401.725418,1505,0,1
5,StockLevel,1764122401.726932,2490,0,1
2,Payment,1764122401.729432,1692,0,1
1,NewOrder,1764122401.731127,2995,0,1
1,NewOrder,1764122401.734129,2537,0,1
2,Payment,1764122401.736674,1146,0,1
2,Payment,1764122401.737822,1400,0,1
1,NewOrder,1764122401.739230,2945,0,1
1,NewOrder,1764122401.742178,2076,0,1
2,Payment,1764122401.744256,2149,0,1
2,Payment,1764122401.746421,1962,0,1
2,Payment,1764122401.748392,1331,0,1
2,Payment,1764122401.749724,2650,0,1
4,Delivery,1764122401.752380,6324,0,1
2,Payment,1764122401.758710,2521,0,1
1,NewOrder,1764122401.761238,3534,0,1
1,NewOrder,1764122401.764777,3864,0,1
3,OrderStatus,1764122401.768649,232,0,1
1,NewOrder,1764122401.768886,2162,0,1
2,Payment,1764122401.771050,1702,0,1
2,Payment,1764122401.772757,1174,0,1
1,NewOrder,1764122401.773949,1668,0,1
1,NewOrder,1764122401.775623,4809,0,1
1,NewOrder,1764122401.780449,3221,0,1
1,NewOrder,1764122401.783685,2567,0,1
1,NewOrder,1764122401.786257,3313,0,1
5,StockLevel,1764122401.789584,1503,0,1
1,NewOrder,1764122401.791092,2159,0,1
2,Payment,1764122401.793253,1148,0,1
1,NewOrder,1764122401.794416,3167,0,1
1,NewOrder,1764122401.797602,3388,0,1
1,NewOrder,1764122401.801003,2834,0,1
1,NewOrder,1764122401.803847,2546,0,1
1,NewOrder,1764122401.806407,4305,0,1
1,NewOrder,1764122401.810727,3414,0,1
5,StockLevel,1764122401.814152,2062,0,1
1,NewOrder,1764122401.816230,3201,0,1
1,NewOrder,1764122401.819447,2967,0,1
1,NewOrder,1764122401.822425,2737,0,1
1,NewOrder,1764122401.825179,3470,0,1
5,StockLevel,1764122401.828661,1987,0,1
2,Payment,1764122401.830649,1584,0,1
1,NewOrder,1764122401.832238,3690,0,1
2,Payment,1764122401.835944,1492,0,1
1,NewOrder,1764122401.837439,2914,0,1
2,Payment,1764122401.840362,1567,0,1
4,Delivery,1764122401.841930,6044,0,1
1,NewOrder,1764122401.847991,2626,0,1
1,NewOrder,1764122401.850628,2151,0,1
1,NewOrder,1764122401.852793,3764,0,1
2,Payment,1764122401.856578,1376,0,1
2,Payment,1764122401.857962,1888,0,1
2,Payment,1764122401.859862,1374,0,1
5,StockLevel,1764122401.861250,1524,0,1
2,Payment,1764122401.862780,1591,0,1
1,NewOrder,1764122401.864384,2393,0,1
2,Payment,1764122401.866780,1404,0,1
1,NewOrder,1764122401.868188,1937,0,1
2,Payment,1764122401.870129,1466,0,1
2,Payment,1764122401.871602,1026,0,1
2,Payment,1764122401.872631,1320,0,1
2,Payment,1764122401.873953,933,0,1
4,Delivery,1764122401.874888,9275,0,1
1,NewOrder,1764122401.884176,3126,0,1
2,Payment,1764122401.887308,1454,0,1
2,Payment,1764122401.888767,1123,0,1
2,Payment,1764122401.889893,1519,0,1
2,Payment,1764122401.891415,1059,0,1
4,Delivery,1764122401.892475,6788,0,1
2,Payment,1764122401.899273,1250,0,1
1,NewOrder,1764122401.900526,3083,0,1
4,Delivery,1764122401.903627,5997,0,1
1,NewOrder,1764122401.909633,3181,0,1
3,OrderStatus,1764122401.912819,351,0,1
2,Payment,1764122401.913175,1357,0,1
1,NewOrder,1764122401.914534,4200,0,1
1,NewOrder,1764122401.918740,3735,0,1
2,Payment,1764122401.922480,2766,0,1
2,Payment,1764122401.925248,1439,0,1
2,Payment,1764122401.926690,2383,0,1
2,Payment,1764122401.929078,1238,0,1
1,NewOrder,1764122401.930334,3648,0,1
1,NewOrder,1764122401.933997,3778,0,1
2,Payment,1764122401.937791,1884,0,1
1,NewOrder,1764122401.939679,2129,0,1
2,Payment,1764122401.941811,1550,0,1
2,Payment,1764122401.943363,1092,0,1
2,Payment,1764122401.944464,1974,0,1
1,NewOrder,1764122401.946447,2466,0,1
1,NewOrder,1764122401.948917,2761,0,1
3,OrderStatus,1764122401.951680,312,0,1
1,NewOrder,1764122401.951993,4427,0,1
2,Payment,1764122401.956438,1542,0,1
2,Payment,1764122401.957990,1057,0,1
1,NewOrder,1764122401.959055,3907,0,1
2,Payment,1764122401.962976,1523,0,1
1,NewOrder,1764122401.964516,2902,0,1
4,Delivery,1764122401.967424,6752,0,1
1,NewOrder,1764122401.974188,3317,0,1
1,NewOrder,1764122401.977521,3594,0,1
2,Payment,1764122401.981123,1647,0,1
1,NewOrder,1764122401.982772,3807,0,1
2,Payment,1764122401.986586,1970,0,1
2,Payment,1764122401.988560,1160,0,1
1,NewOrder,1764122401.989724,2735,0,1
2,Payment,1764122401.992480,1386,0,1
2,Payment,1764122401.993870,1765,0,1
1,NewOrder,1764122401.995652,3058,0,1
2,Payment,1764122401.998720,1670,0,1
2,Payment,1764122402.000394,1212,0,1
1,NewOrder,1764122402.001607,4766,0,1
2,Payment,1764122402.006377,1220,0,1
4,Delivery,1764122402.007599,6694,0,1
1,NewOrder,1764122402.014311,2659,0,1
5,StockLevel,1764122402.016983,1964,0,1
2,Payment,1764122402.018963,2637,0,1
1,NewOrder,1764122402.021617,2990,0,1
2,Payment,1764122402.024613,1432,0,1
3,OrderStatus,1764122402.026048,285,0,1
5,StockLevel,1764122402.026334,2115,0,1
2,Payment,1764122402.028463,1586,0,1
1,NewOrder,1764122402.030065,4469,0,1
2,Payment,1764122402.034547,1900,0,1
1,NewOrder,1764122402.036461,3361,0,1
2,Payment,1764122402.039840,1367,0,1
2,Payment,1764122402.041214,1752,0,1
2,Payment,1764122402.042972,1251,0,1
2,Payment,1764122402.044237,2261,0,1
5,StockLevel,1764122402.046510,2341,0,1
1,NewOrder,1764122402.048853,3358,0,1
2,Payment,1764122402.052228,2148,0,1
5,StockLevel,1764122402.054396,2089,0,1
1,NewOrder,1764122402.056500,2254,0,1
3,OrderStatus,1764122402.058770,520,0,1
1,NewOrder,1764122402.059297,2720,0,1
1,NewOrder,1764122402.062032,3336,0,1
2,Payment,1764122402.065387,2009,0,1
5,StockLevel,1764122402.067410,1752,0,1
1,NewOrder,1764122402.069171,2272,0,1
2,Payment,1764122402.071451,1737,0,1
5,StockLevel,1764122402.073197,2460,0,1
4,Delivery,1764122402.075669,7082,0,1
1,NewOrder,1764122402.082768,3347,0,1
1,NewOrder,1764122402.086131,4212,0,1
1,NewOrder,1764122402.090360,2373,0,1
1,NewOrder,1764122402.092746,4430,0,1
1,NewOrder,1764122402.097183,2671,0,1
2,Payment,1764122402.099859,1277,0,1
1,NewOrder,1764122402.101137,3005,0,1
2,Payment,1764122402.104146,1198,0,1
1,NewOrder,1764122402.105345,4881,0,1
1,NewOrder,1764122402.110245,3076,0,1
4,Delivery,1764122402.113336,5656,0,1
1,NewOrder,1764122402.119001,3749,0,1
1,NewOrder,1764122402.122766,3186,0,1
1,NewOrder,1764122402.125968,1745,0,1
1,NewOrder,1764122402.127719,3882,0,1
2,Payment,1764122402.131615,1529,0,1
2,Payment,1764122402.133158,1581,0,1
1,NewOrder,1764122402.134746,4229,0,1
1,NewOrder,1764122402.138985,2914,0,1
1,NewOrder,1764122402.141902,3690,0,1
3,OrderStatus,1764122402.145597,373,0,1
1,NewOrder,1764122402.145972,3179,0,1
1,NewOrder,1764122402.149156,3220,0,1
1,NewOrder,1764122402.152386,2746,0,1
2,Payment,1764122402.155148,1600,0,1
2,Payment,1764122402.156766,1317,0,1
2,Payment,1764122402.158092,1334,0,1
2,Payment,1764122402.159429,1005,0,1
1,NewOrder,1764122402.160436,3180,0,1
2,Payment,1764122402.163627,1252,0,1
2,Payment,1764122402.164881,1604,0,1
1,NewOrder,1764122402.166489,3167,0,1
1,NewOrder,1764122402.169661,2370,0,1
1,NewOrder,1764122402.172035,1788,0,1
4,Delivery,1764122402.173827,6963,0,1
1,NewOrder,1764122402.180796,2299,0,1
1,NewOrder,1764122402.183113,3873,0,1
1,NewOrder,1764122402.186989,2333,0,1
2,Payment,1764122402.189327,1521,0,1
1,NewOrder,1764122402.190866,2432,0,1
1,NewOrder,1764122402.193301,3136,0,1
1,NewOrder,1764122402.196456,2934,0,1
1,NewOrder,1764122402.199406,4414,0,1
1,NewOrder,1764122402.203835,4681,0,1
2,Payment,1764122402.208525,1572,0,1
1,NewOrder,1764122402.210099,3428,0,1
2,Payment,1764122402.213529,1649,0,1
1,NewOrder,1764122402.215179,3984,0,1
2,Payment,1764122402.219178,1671,0,1
1,NewOrder,1764122402.220853,1899,0,1
1,NewOrder,1764122402.222755,3387,0,1
2,Payment,1764122402.226147,1146,0,1
2,Payment,1764122402.227294,1651,0,1
2,Payment,1764122402.228949,1122,0,1
1,NewOrder,1764122402.230071,2828,0,1
2,Payment,1764122402.232904,1255,0,1
2,Payment,1764122402.234160,1506,0,1
1,NewOrder,1764122402.235669,2554,0,1
2,Payment,1764122402.238227,1425,0,1
1,NewOrder,1764122402.239657,1812,0,1
2,Payment,1764122402.241473,1361,0,1
1,NewOrder,1764122402.242837,2521,0,1
1,NewOrder,1764122402.245363,3085,0,1
1,NewOrder,1764122402.248453,2645,0,1
2,Payment,1764122402.251101,1527,0,1
1,NewOrder,1764122402.252632,3096,0,1
1,NewOrder,1764122402.255732,3947,0,1
2,Payment,1764122402.259688,1302,0,1
1,NewOrder,1764122402.260996,3901,0,1
5,StockLevel,1764122402.264904,1766,0,1
2,Payment,1764122402.266689,1830,0,1
2,Payment,1764122402.268532,1744,0,1
1,NewOrder,1764122402.270284,4021,0,1
2,Payment,1764122402.274318,1476,0,1
2,Payment,1764122402.275801,1126,0,1
2,Payment,1764122402.276930,1439,0,1
2,Payment,1764122402.278387,1762,0,1
1,NewOrder,1764122402.280163,3311,0,1
2,Payment,1764122402.283490,1626,0,1
4,Delivery,1764122402.285129,9345,0,1
1,NewOrder,1764122402.294493,2046,0,1
2,Payment,1764122402.296552,1370,0,1
1,NewOrder,1764122402.297927,2497,0,1
2,Payment,1764122402.300438,1467,0,1
2,Payment,1764122402.301907,989,0,1
2,Payment,1764122402.302898,1230,0,1
5,StockLevel,1764122402.304130,1449,0,1
1,NewOrder,1764122402.305586,2486,0,1
2,Payment,1764122402.308080,1601,0,1
2,Payment,1764122402.309686,1203,0,1
2,Payment,1764122402.310893,1549,0,1
2,Payment,1764122402.312449,1730,0,1
2,Payment,1764122402.314194,1643,0,1
1,NewOrder,1764122402.315847,3989,0,1
2,Payment,1764122402.319844,1674,0,1
3,OrderStatus,1764122402.321525,334,0,1
2,Payment,1764122402.321863,1137,0,1
2,Payment,1764122402.323002,1465,0,1
1,NewOrder,1764122402.324472,4386,0,1
1,NewOrder,1764122402.328869,3527,0,1
2,Payment,1764122402.332410,1507,0,1
1,NewOrder,1764122402.333918,2432,0,1
2,Payment,1764122402.336355,1661,0,1
2,Payment,1764122402.338032,1309,0,1
2,Payment,1764122402.339346,1738,0,1
2,Payment,1764122402.341097,1341,0,1
2,Payment,1764122402.342445,1536,0,1
1,NewOrder,1764122402.343993,2989,0,1
2,Payment,1764122402.346992,1776,0,1
1,NewOrder,1764122402.348781,4096,0,1
1,NewOrder,1764122402.352889,3431,0,1
2,Payment,1764122402.356340,2449,0,1
3,OrderStatus,1764122402.358797,421,0,1
4,Delivery,1764122402.359222,5796,0,1
2,Payment,1764122402.365036,1503,0,1
2,Payment,1764122402.366545,1916,0,1
2,Payment,1764122402.368467,1461,0,1
1,NewOrder,1764122402.369940,3708,0,1
1,NewOrder,1764122402.373663,2552,0,1
1,NewOrder,1764122402.376229,2371,0,1
2,Payment,1764122402.378612,1295,0,1
2,Payment,1764122402.379913,1388,0,1
1,NewOrder,1764122402.381305,2408,0,1
2,Payment,1764122402.383718,1924,0,1
3,OrderStatus,1764122402.385657,450,0,1
1,NewOrder,1764122402.386112,5022,0,1
2,Payment,1764122402.391145,1631,0,1
2,Payment,1764122402.392784,1661,0,1
1,NewOrder,1764122402.394450,4177,0,1
2,Payment,1764122402.398631,1973,0,1
1,NewOrder,1764122402.400606,3289,0,1
2,Payment,1764122402.403902,1205,0,1
1,NewOrder,1764122402.405111,2102,0,1
2,Payment,1764122402.407215,1119,0,1
2,Payment,1764122402.408335,1434,0,1
1,NewOrder,1764122402.409774,3494,0,1
2,Payment,1764122402.413274,1426,0,1
2,Payment,1764122402.414705,1252,0,1
2,Payment,1764122402.415960,1408,0,1
1,NewOrder,1764122402.417371,2515,0,1
1,NewOrder,1764122402.419891,2305,0,1
2,Payment,1764122402.422202,1484,0,1
1,NewOrder,1764122402.423687,2433,0,1
2,Payment,1764122402.426136,1381,0,1
2,Payment,1764122402.427529,1791,0,1
1,NewOrder,1764122402.429326,3798,0,1
1,NewOrder,1764122402.433142,3847,0,1
1,NewOrder,1764122402.437006,4814,0,1
2,Payment,1764122402.441832,2252,0,1
2,Payment,1764122402.444090,1624,0,1
2,Payment,1764122402.445721,1417,0,1
5,StockLevel,1764122402.447140,1300,0,1
2,Payment,1764122402.448442,1246,0,1
1,NewOrder,1764122402.449689,2508,0,1
1,NewOrder,1764122402.452201,1943,0,1
2,Payment,1764122402.454149,1492,0,1
2,Payment,1764122402.455657,1327,0,1
2,Payment,1764122402.456988,1342,0,1
4,Delivery,1764122402.458334,7134,0,1
1,NewOrder,1764122402.465480,3155,0,1
2,Payment,1764122402.468651,1915,0,1
1,NewOrder,1764122402.470579,3045,0,1
1,NewOrder,1764122402.473636,3385,0,1
2,Payment,1764122402.477026,1428,0,1
2,Payment,1764122402.478456,1415,0,1
5,StockLevel,1764122402.479878,1358,0,1
1,NewOrder,1764122402.481239,3720,0,1
1,NewOrder,1764122402.484976,2772,0,1
2,Payment,1764122402.487764,1836,0,1
2,Payment,1764122402.489610,1181,0,1
2,Payment,1764122402.490794,1268,0,1
1,NewOrder,1764122402.492065,3613,0,1
2,Payment,1764122402.495692,1479,0,1
2,Payment,1764122402.497175,1105,0,1
2,Payment,1764122402.498283,1279,0,1
2,Payment,1764122402.499565,1046,0,1
1,NewOrder,1764122402.500626,2453,0,1
2,Payment,1764122402.503095,1264,0,1
2,Payment,1764122402.504361,1293,0,1
2,Payment,1764122402.505656,1060,0,1
2,Payment,1764122402.506718,1320,0,1
2,Payment,1764122402.508055,1499,0,1
1,NewOrder,1764122402.509575,2626,0,1
1,NewOrder,1764122402.512218,3332,0,1
1,NewOrder,1764122402.515553,2723,0,1
2,Payment,1764122402.518278,1588,0,1
1,NewOrder,1764122402.519868,2399,0,1
2,Payment,1764122402.522272,1062,0,1
5,StockLevel,1764122402.523335,3200,0,1
2,Payment,1764122402.526538,1477,0,1
2,Payment,1764122402.528019,1177,0,1
1,NewOrder,1764122402.529201,2879,0,1
1,NewOrder,1764122402.532098,2037,0,1
1,NewOrder,1764122402.534138,3470,0,1
2,Payment,1764122402.537621,1525,0,1
2,Payment,1764122402.539153,2124,0,1
3,OrderStatus,1764122402.541284,331,0,1
2,Payment,1764122402.541618,1200,0,1
2,Payment,1764122402.542821,1430,0,1
1,NewOrder,1764122402.544255,2763,0,1
3,OrderStatus,1764122402.547029,219,0,1
2,Payment,1764122402.547249,1459,0,1
5,StockLevel,1764122402.548720,2077,0,1
2,Payment,1764122402.550799,2027,0,1
1,NewOrder,1764122402.552832,3057,0,1
2,Payment,1764122402.555898,1684,0,1
2,Payment,1764122402.557594,1695,0,1
1,NewOrder,1764122402.559299,2793,0,1
1,NewOrder,1764122402.562108,4059,0,1
1,NewOrder,1764122402.566181,1957,0,1
1,NewOrder,1764122402.568142,3110,0,1
1,NewOrder,1764122402.571255,2470,0,1
1,NewOrder,1764122402.573742,3869,0,1
2,Payment,1764122402.577616,1537,0,1
2,Payment,1764122402.579156,1530,0,1
1,NewOrder,1764122402.580690,2087,0,1
1,NewOrder,1764122402.582794,2886,0,1
1,NewOrder,1764122402.585693,3666,0,1
5,StockLevel,1764122402.589369,2382,0,1
1,NewOrder,1764122402.591756,6058,0,1
1,NewOrder,1764122402.597822,3684,0,1
2,Payment,1764122402.601513,1576,0,1
1,NewOrder,1764122402.603091,4203,0,1
1,NewOrder,1764122402.607297,2558,0,1
2,Payment,1764122402.609857,1200,0,1
2,Payment,1764122402.611062,1453,0,1
2,Payment,1764122402.612519,1189,0,1
1,NewOrder,1764122402.613711,1917,0,1
1,NewOrder,1764122402.615644,2787,0,1
2,Payment,1764122402.618439,1955,0,1
3,OrderStatus,1764122402.620408,573,0,1
1,NewOrder,1764122402.620992,2290,0,1
1,NewOrder,1764122402.623288,3761,0,1
1,NewOrder,1764122402.627058,3366,0,1
2,Payment,1764122402.630430,1051,0,1
4,Delivery,1764122402.631485,7169,0,1
1,NewOrder,1764122402.638660,2489,0,1
1,NewOrder,1764122402.641155,2107,0,1
1,NewOrder,1764122402.643265,2064,0,1
2,Payment,1764122402.645364,2127,0,1
1,NewOrder,1764122402.647497,2133,0,1
2,Payment,1764122402.649648,2020,0,1
3,OrderStatus,1764122402.651675,311,0,1
1,NewOrder,1764122402.651989,2137,0,1
1,NewOrder,1764122402.654135,3737,0,1
1,NewOrder,1764122402.657887,4037,0,1
2,Payment,1764122402.661935,1576,0,1
2,Payment,1764122402.663518,1285,0,1
2,Payment,1764122402.664819,1329,0,1
4,Delivery,1764122402.666151,6009,0,1
2,Payment,1764122402.672175,1586,0,1
2,Payment,1764122402.673769,1244,0,1
1,NewOrder,1764122402.675019,4380,0,1
2,Payment,1764122402.679410,1363,0,1
2,Payment,1764122402.680778,1510,0,1
5,StockLevel,1764122402.682291,2119,0,1
1,NewOrder,1764122402.684427,3185,0,1
2,Payment,1764122402.687622,1497,0,1
1,NewOrder,1764122402.689127,2794,0,1
1,NewOrder,1764122402.691936,2476,0,1
2,Payment,1764122402.694419,2041,0,1
2,Payment,1764122402.696475,1549,0,1
1,NewOrder,1764122402.698031,3799,0,1
1,NewOrder,1764122402.701841,4295,0,1
2,Payment,1764122402.706152,1427,0,1
1,NewOrder,1764122402.707587,4000,0,1
2,Payment,1764122402.711597,1227,0,1
2,Payment,1764122402.712838,1523,0,1
1,NewOrder,1764122402.714364,2493,0,1
2,Payment,1764122402.716870,1451,0,1
2,Payment,1764122402.718327,1116,0,1
1,NewOrder,1764122402.719445,3527,0,1
1,NewOrder,1764122402.722989,1830,0,1
2,Payment,1764122402.724824,1415,0,1
2,Payment,1764122402.726244,1149,0,1
1,NewOrder,1764122402.727400,3029,0,1
1,NewOrder,1764122402.730442,2874,0,1
